# SMDR (Standard Model in Dimensional Regularization) v1.0
# Q = 173.100000;
# gauge  couplings: g3 = 1.163624;      g = 0.647660;      gp = 0.358539;
# Yukawa couplings: yt = 0.934801;     yb = 0.015480;    ytau = 0.00999444;
#                   yc = 0.0033820;    ys = 0.00029094;   ymu = 0.000588380;
#                   yu = 0.0000067228; yd = 0.000014610;   ye = 0.00000279298;
# Higgs self-coupling lambda = 0.126038;
# Higgs VEV = 246.601091;
# 
# COLUMN DESCRIPTIONS:
# 1  Q                  (MSbar renormalization scale)
# 2  MW_pole            (loopOrder = 0, tree-level)
# 3  MW_pole            (loopOrder = 1, 1-loop)
# 4  MW_BreitWigner     (loopOrder = 1, 1-loop)
# 5  GammaW_pole        (loopOrder = 1, 1-loop)
# 6  GammaW_BreitWigner (loopOrder = 1, 1-loop)
# 7  MW_pole            (loopOrder = 1.5, 1-loop plus 2-loop QCD)
# 8  MW_BreitWigner     (loopOrder = 1.5, 1-loop plus 2-loop QCD)
# 9  GammaW_pole        (loopOrder = 1.5, 1-loop plus 2-loop QCD)
# 10 GammaW_BreitWigner (loopOrder = 1.5, 1-loop plus 2-loop QCD)
# 11 MW_pole            (loopOrder = 2, full 2-loop)
# 12 MW_BreitWigner     (loopOrder = 2, full 2-loop)
# 13 GammaW_pole        (loopOrder = 2, full 2-loop)
# 14 GammaW_BreitWigner (loopOrder = 2, full 2-loop)
# 
# In the paper: arXiv:1907.02500
# Standard Model parameters in the tadpole-free pure MSbar scheme
# by Stephen P. Martin and David G. Robertson,
# Figure 4.1d graphs columns 4, 8, and 12 as a function of column 1.
# 
200.0  79.64005766  80.36674257  80.39090791  1.97098056  1.97038808  80.36751678  80.39277918  2.01523976  2.01460649  80.33452175  80.36148424  2.08152936  2.08083097
202.0  79.62527666  80.36602512  80.39016542  1.96994972  1.96935816  80.36744676  80.39268102  2.01411607  2.01348386  80.33454698  80.36150613  2.08140087  2.08070261
204.0  79.61065983  80.36529580  80.38941135  1.96893085  1.96834020  80.36737411  80.39258057  2.01300512  2.01237396  80.33456940  80.36152523  2.08127266  2.08057453
206.0  79.59620375  80.36455511  80.38864622  1.96792370  1.96733394  80.36729887  80.39247786  2.01190664  2.01127651  80.33458906  80.36154157  2.08114474  2.08044675
208.0  79.58190508  80.36380355  80.38787052  1.96692801  1.96633914  80.36722110  80.39237294  2.01082038  2.01019126  80.33460602  80.36155521  2.08101713  2.08031926
210.0  79.56776062  80.36304160  80.38708472  1.96594354  1.96535555  80.36714085  80.39226585  2.00974607  2.00911796  80.33462030  80.36156620  2.08088983  2.08019209
212.0  79.55376722  80.36226971  80.38628925  1.96497007  1.96438293  80.36705817  80.39215663  2.00868347  2.00805636  80.33463198  80.36157458  2.08076284  2.08006523
214.0  79.53992185  80.36148831  80.38548456  1.96400735  1.96342107  80.36697310  80.39204533  2.00763235  2.00700622  80.33464108  80.36158040  2.08063619  2.07993871
216.0  79.52622156  80.36069782  80.38467105  1.96305518  1.96246973  80.36688569  80.39193199  2.00659247  2.00596731  80.33464767  80.36158372  2.08050987  2.07981251
218.0  79.51266349  80.35989863  80.38384911  1.96211333  1.96152871  80.36679599  80.39181664  2.00556361  2.00493941  80.33465178  80.36158457  2.08038389  2.07968666
220.0  79.49924486  80.35909114  80.38301912  1.96118160  1.96059780  80.36670404  80.39169933  2.00454556  2.00392231  80.33465346  80.36158300  2.08025825  2.07956115
